@RELATION RUN_EVALUATIONS

@ATTRIBUTE openml_data_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
9960,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.995968,ok
34537,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.972953,ok
34537,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.95839,ok
34537,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.972501,ok
34537,1,6409_weka.FilteredClassifier_NaiveBayes,0.929172,ok
34537,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.939123,ok
34537,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.974401,ok
34537,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.960923,ok
34538,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,1.0,ok
34538,1,6405_weka.FilteredClassifier_MultiSearch_J48,1.0,ok
34538,1,6408_weka.FilteredClassifier_MultiSearch_IBk,1.0,ok
34538,1,6409_weka.FilteredClassifier_NaiveBayes,0.874074,ok
34538,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,1.0,ok
34538,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,1.0,ok
34538,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.999074,ok
34539,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0,other
34539,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.94211,ok
34539,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.946077,ok
34539,1,6409_weka.FilteredClassifier_NaiveBayes,0.886905,ok
34539,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.943331,ok
34539,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0,other
34539,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
9964,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.957941,ok
9964,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.750157,ok
9964,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.914626,ok
9964,1,6409_weka.FilteredClassifier_NaiveBayes,0.863151,ok
9964,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.92467,ok
9964,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.946014,ok
9964,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.89705,ok
34536,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.973468,ok
34536,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.964318,ok
34536,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.963403,ok
34536,1,6409_weka.FilteredClassifier_NaiveBayes,0.960659,ok
34536,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.972553,ok
34536,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.980177,ok
34536,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.971638,ok
9967,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,1.0,ok
9967,1,6405_weka.FilteredClassifier_MultiSearch_J48,1.0,ok
9967,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.997424,ok
9967,1,6409_weka.FilteredClassifier_NaiveBayes,0.582174,ok
9967,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.999485,ok
9967,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,1.0,ok
9967,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,1.0,ok
9968,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0,other
9968,1,6405_weka.FilteredClassifier_MultiSearch_J48,1.0,ok
9968,1,6408_weka.FilteredClassifier_MultiSearch_IBk,1.0,ok
9968,1,6409_weka.FilteredClassifier_NaiveBayes,1.0,ok
9968,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,1.0,ok
9968,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,1.0,ok
9968,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
9970,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.688119,ok
9970,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.4967,ok
9970,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.583333,ok
9970,1,6409_weka.FilteredClassifier_NaiveBayes,0.5033,ok
9970,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.809406,ok
9970,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.614686,ok
9970,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.489274,ok
9971,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.684391,ok
9971,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.692967,ok
9971,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.708405,ok
9971,1,6409_weka.FilteredClassifier_NaiveBayes,0.560892,ok
9971,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.715266,ok
9971,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.696398,ok
9971,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.704974,ok
9976,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.600385,ok
9976,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.731154,ok
9976,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.621538,ok
9976,1,6409_weka.FilteredClassifier_NaiveBayes,0.6,ok
9976,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.591923,ok
9976,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.85,ok
9976,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.806154,ok
9977,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.963441,ok
9977,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.955694,ok
9977,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.954505,ok
9977,1,6409_weka.FilteredClassifier_NaiveBayes,0.835775,ok
9977,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.948905,ok
9977,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.969882,ok
9977,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
9978,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.942384,ok
9978,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.936859,ok
9978,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.937648,ok
9978,1,6409_weka.FilteredClassifier_NaiveBayes,0.691002,ok
9978,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.94041,ok
9978,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.943173,ok
9978,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.937253,ok
9979,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,1.0,ok
9979,1,6405_weka.FilteredClassifier_MultiSearch_J48,1.0,ok
9979,1,6408_weka.FilteredClassifier_MultiSearch_IBk,1.0,ok
9979,1,6409_weka.FilteredClassifier_NaiveBayes,0.966134,ok
9979,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,1.0,ok
9979,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,1.0,ok
9979,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
9980,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.905556,ok
9980,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.914815,ok
9980,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.916667,ok
9980,1,6409_weka.FilteredClassifier_NaiveBayes,0.883333,ok
9980,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.911111,ok
9980,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.909259,ok
9980,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.912963,ok
9981,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.941667,ok
9981,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.887037,ok
9981,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.852778,ok
9981,1,6409_weka.FilteredClassifier_NaiveBayes,0.928704,ok
9981,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.955556,ok
9981,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.948148,ok
9981,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
9983,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.831308,ok
9983,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.845995,ok
9983,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.841589,ok
9983,1,6409_weka.FilteredClassifier_NaiveBayes,0.468558,ok
9983,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.639519,ok
9983,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.939586,ok
9983,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.87036,ok
9985,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.577149,ok
9985,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.566688,ok
9985,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.583687,ok
9985,1,6409_weka.FilteredClassifier_NaiveBayes,0.171952,ok
9985,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.478915,ok
9985,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.632723,ok
9985,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.549526,ok
9986,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.995687,ok
9986,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.97606,ok
9986,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.994968,ok
9986,1,6409_weka.FilteredClassifier_NaiveBayes,0.569734,ok
9986,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.991301,ok
9986,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.994896,ok
9986,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
3889,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.994443,ok
3889,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.992567,ok
3889,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.984786,ok
3889,1,6409_weka.FilteredClassifier_NaiveBayes,0.974783,ok
3889,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.994581,ok
3889,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.99347,ok
3889,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.993539,ok
3891,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.935409,ok
3891,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.873702,ok
3891,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.841696,ok
3891,1,6409_weka.FilteredClassifier_NaiveBayes,0.770473,ok
3891,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.871396,ok
3891,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.939446,ok
3891,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
3896,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.84064,ok
3896,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.845024,ok
3896,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.820254,ok
3896,1,6409_weka.FilteredClassifier_NaiveBayes,0.82683,ok
3896,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.840421,ok
3896,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.842174,ok
3896,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.851819,ok
3899,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.907816,ok
3899,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.946285,ok
3899,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.889418,ok
3899,1,6409_weka.FilteredClassifier_NaiveBayes,0.685365,ok
3899,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.850627,ok
3899,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.95542,ok
3899,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.944741,ok
3902,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.911523,ok
3902,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.898491,ok
3902,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.886145,ok
3902,1,6409_weka.FilteredClassifier_NaiveBayes,0.874486,ok
3902,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.910151,ok
3902,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.912209,ok
3902,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.890947,ok
3903,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.897633,ok
3903,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.897633,ok
3903,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.893794,ok
3903,1,6409_weka.FilteredClassifier_NaiveBayes,0.476008,ok
3903,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.895713,ok
3903,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.904671,ok
3903,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.897633,ok
3904,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.814056,ok
3904,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.808819,ok
3904,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.811484,ok
3904,1,6409_weka.FilteredClassifier_NaiveBayes,0.804226,ok
3904,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.811943,ok
3904,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.820487,ok
3904,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.811667,ok
3913,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.829502,ok
3913,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.829502,ok
3913,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.82567,ok
3913,1,6409_weka.FilteredClassifier_NaiveBayes,0.835249,ok
3913,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.842912,ok
3913,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.835249,ok
3913,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.818008,ok
3917,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.857752,ok
3917,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.85064,ok
3917,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.849218,ok
3917,1,6409_weka.FilteredClassifier_NaiveBayes,0.823613,ok
3917,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.857752,ok
3917,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.861546,ok
3917,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.844476,ok
3918,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.937782,ok
3918,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.92606,ok
3918,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.930568,ok
3918,1,6409_weka.FilteredClassifier_NaiveBayes,0.890893,ok
3918,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.932372,ok
3918,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.935978,ok
3918,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.928765,ok
3946,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0,other
3946,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.92656,ok
3946,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.92652,ok
3946,1,6409_weka.FilteredClassifier_NaiveBayes,0.15476,ok
3946,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0,other
3946,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0,other
3946,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
3948,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0,other
3948,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.95092,ok
3948,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.92632,ok
3948,1,6409_weka.FilteredClassifier_NaiveBayes,0.16246,ok
3948,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0,other
3948,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0,other
3948,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
10093,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,1.0,ok
10093,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.984694,ok
10093,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.998542,ok
10093,1,6409_weka.FilteredClassifier_NaiveBayes,0.838192,ok
10093,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.98688,ok
10093,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.990525,ok
10093,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.986152,ok
3950,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.999697,ok
3950,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.998788,ok
3950,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.995605,ok
3950,1,6409_weka.FilteredClassifier_NaiveBayes,0.859351,ok
3950,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.999697,ok
3950,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.999697,ok
3950,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.999697,ok
3954,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.873291,ok
3954,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.848843,ok
3954,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.839274,ok
3954,1,6409_weka.FilteredClassifier_NaiveBayes,0.726761,ok
3954,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.790641,ok
3954,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.88081,ok
3954,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.874343,ok
10101,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.772727,ok
10101,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.779412,ok
10101,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.778075,ok
10101,1,6409_weka.FilteredClassifier_NaiveBayes,0.75,ok
10101,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.77139,ok
10101,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.75,ok
10101,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.763369,ok
3481,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.975247,ok
3481,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.845453,ok
3481,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.909581,ok
3481,1,6409_weka.FilteredClassifier_NaiveBayes,0.850712,ok
3481,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.96255,ok
3481,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.950237,ok
3481,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
3485,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.989198,ok
3485,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.989198,ok
3485,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.953885,ok
3485,1,6409_weka.FilteredClassifier_NaiveBayes,0.68467,ok
3485,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.983382,ok
3485,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.979227,ok
3485,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.979643,ok
3492,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,1.0,ok
3492,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.938849,ok
3492,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.996403,ok
3492,1,6409_weka.FilteredClassifier_NaiveBayes,0.746403,ok
3492,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.746403,ok
3492,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,1.0,ok
3492,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.958633,ok
3493,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,1.0,ok
3493,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.657238,ok
3493,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.738769,ok
3493,1,6409_weka.FilteredClassifier_NaiveBayes,0.628952,ok
3493,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.657238,ok
3493,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.712146,ok
3493,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.650582,ok
3494,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.98917,ok
3494,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.981949,ok
3494,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.976534,ok
3494,1,6409_weka.FilteredClassifier_NaiveBayes,0.963899,ok
3494,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.983755,ok
3494,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.980144,ok
3494,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.98917,ok
7592,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0,other
7592,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.861635,ok
7592,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.83637,ok
7592,1,6409_weka.FilteredClassifier_NaiveBayes,0.833668,ok
7592,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.852545,ok
7592,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.850641,ok
7592,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.866345,ok
3510,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.99749,ok
3510,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.895091,ok
3510,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.995583,ok
3510,1,6409_weka.FilteredClassifier_NaiveBayes,0.857745,ok
3510,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.942877,ok
3510,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.979018,ok
3510,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.964763,ok
3512,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.995,ok
3512,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.931667,ok
3512,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.975,ok
3512,1,6409_weka.FilteredClassifier_NaiveBayes,0.943333,ok
3512,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.975,ok
3512,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.991667,ok
3512,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.958333,ok
3021,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.967656,ok
3021,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.98701,ok
3021,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.959438,ok
3021,1,6409_weka.FilteredClassifier_NaiveBayes,0.930011,ok
3021,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.967656,ok
3021,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.989396,ok
3021,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.984358,ok
3022,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.993939,ok
3022,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.808081,ok
3022,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.991919,ok
3022,1,6409_weka.FilteredClassifier_NaiveBayes,0.627273,ok
3022,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.846465,ok
3022,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.976768,ok
3022,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.90202,ok
3543,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,1.0,ok
3543,1,6405_weka.FilteredClassifier_MultiSearch_J48,1.0,ok
3543,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.996,ok
3543,1,6409_weka.FilteredClassifier_NaiveBayes,0.996,ok
3543,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.998,ok
3543,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,1.0,ok
3543,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,1.0,ok
3549,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.995244,ok
3549,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.950059,ok
3549,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.997622,ok
3549,1,6409_weka.FilteredClassifier_NaiveBayes,0.989298,ok
3549,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.997622,ok
3549,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.990488,ok
3549,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0,other
125920,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.63,ok
125920,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.58,ok
125920,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.604,ok
125920,1,6409_weka.FilteredClassifier_NaiveBayes,0.608,ok
125920,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.602,ok
125920,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.572,ok
125920,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.582,ok
125921,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.718,ok
125921,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.714,ok
125921,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.746,ok
125921,1,6409_weka.FilteredClassifier_NaiveBayes,0.694,ok
125921,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.736,ok
125921,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.716,ok
125921,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.71,ok
125922,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.999091,ok
125922,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.936364,ok
125922,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.990727,ok
125922,1,6409_weka.FilteredClassifier_NaiveBayes,0.776182,ok
